Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote,LocTable,LocKey
1,25,147,main_door_open,Dot,Main,body_move,face_omg,text,... 이럴 수가.,... Oh.,148,,,,Main_Ch5,M5_L0147
1,25,148,main_door_open,Dot,Main,body_default1,face_omg,text,"너, 정말 죽음을 향해 달려가고 있는 거구나?",You really are running toward death.,149,,,,Main_Ch5,M5_L0148
1,25,149,main_door_open,Player,Main,,face_blink,text,정말 누군간 죽음을 피해 갈 수\n있으리라고 여겼던 거야?,Did you really think someone\ncould cheat death?,150,,,,Main_Ch5,M5_L0149
1,25,150,main_door_open,Dot,Main,,face_blink,text,응... 그리고 그게 너이길 간절히 바랐어.,Yes... and I so wanted it to be you.,151,,,,Main_Ch5,M5_L0150
1,25,151,main_door_open,Dot,Main,body_bounce,face_blink,text,"아니, 그러지 않을 리가 없다고 생각했어!","No, I was certain it would be you!",152,,,,Main_Ch5,M5_L0151
1,25,152,main_door_open,Dot,Main,body_bounce,face_blink,text,"그야 말이지, <nickname>. 네가 그런 무서운\n일을 겪고 있다곤 상상조차 못했어!",<nickname>. I truly had no idea\nwhat you were going through!,153,,,,Main_Ch5,M5_L0152
1,25,153,main_door_open,Dot,Main,,,text,"네가 무조건 죽는다는 걸 알고 있다면,","You know for certain death is coming,",154,,,,Main_Ch5,M5_L0153
1,25,154,main_door_open,Dot,Main,,,text,단지 ‘때와 장소’의\n문제일 뿐이란 사실이 널 매 분 매 초 옥죄고 있다면,and that it’s only a matter\nof where and when.,155,,,,Main_Ch5,M5_L0154
1,25,155,main_door_open,Dot,Main,,,text,너는 어떻게 겁에 질려 바닥을\n기면서 살아가지 않는 거야?,"How are you not crawling on the floor,\nfrightened out of your mind?",156,,,,Main_Ch5,M5_L0155
1,25,156,main_door_open,Dot,Main,,,text,매순간 떼는 발걸음이 싱크 홀을\n눈앞에 둔 것만 같은 기분이지 않겠어?,Every step you take must feel as if\nyou are about to fall into a sinkhole.,157,,,,Main_Ch5,M5_L0156
1,25,157,main_door_open,Dot,Main,,face_blink,text,......,......,158,,,,Main_Ch5,M5_L0157
1,25,158,main_door_open,Player,Main,,,text,......,......,159,,,,Main_Ch5,M5_L0158
1,25,159,main_door_open,Dot,Main,,face_omg,text,......,......,160,,,,Main_Ch5,M5_L0159
1,25,160,main_door_open,Player,Main,,face_omg,text,.......,......,161,,,,Main_Ch5,M5_L0160
1,25,161,main_door_open,Player,Main,,face_omg,selection,(별안간 잊고 있던 죽음의 공포가 물밀듯 숨을 옥죄어 온다.)|(... 뭉치가 걱정돼. 여전히 충격에서 헤어나오지 못한 것 같다.),(The sudden return of existential terror is choking.)|(... Dot doesn’t seem to be coping well.),162|168,,,,Main_Ch5,M5_L0161
1,25,162,main_door_open,Player,Main,,face_omg,text,잠시만.,Wait.,163,,,,Main_Ch5,M5_L0162
1,25,163,main_door_open,Player,Main,,face_blink,text,잠시만...,I...,164,,,,Main_Ch5,M5_L0163
1,25,164,main_door_open,Player,Main,,,text,"우리, 잠깐 쉬었다 가는 게 좋겠지?",I think we should take a break.,165,,,,Main_Ch5,M5_L0164
1,25,165,main_door_open,Dot,Main,,face_eyeroll3,text,... 응.,... Okay.,166,,,,Main_Ch5,M5_L0165
1,25,166,main_door_open,Dot,Main,,face_eyeroll3_stay,text,"내가 너를 너무 몰아붙였나 봐. 미안해, <nickname>.","I’ve pushed you too far.\nI’m sorry, <nickname>.",167,,,,Main_Ch5,M5_L0166
1,25,167,main_door_open,Dot,Main,,face_blink,text,필멸하는 삶을 견뎌 내는 것만으로도\n충분히 버거울 텐데...,Coping with your mortality\nmust be hard enough already...,173,,,,Main_Ch5,M5_L0167
1,25,168,main_door_open,Player,Main,,face_omg,text,잠시만.,Wait.,169,,,,Main_Ch5,M5_L0168
1,25,169,main_door_open,Player,Main,body_default1,face_blink,text,잠시만...,Maybe...,170,,,,Main_Ch5,M5_L0169
1,25,170,main_door_open,Player,Main,,,text,"우리, 잠깐 쉬었다 가는 게 좋겠지?",Maybe we should take a break.,171,,,,Main_Ch5,M5_L0170
1,25,171,main_door_open,Dot,Main,,face_eyeroll3,text,... 응.,... Alright.,172,,,,Main_Ch5,M5_L0171
1,25,172,main_door_open,Dot,Main,,face_eyeroll3_stay,text,내가 더 소란을 피우고 있네. 필멸하는\n삶을 견뎌 내야 것은 너일 텐데도... 미안해.,I’m making a fuss when it’s you who\nneeds to cope with mortality. ... I’m sorry.,173,,,,Main_Ch5,M5_L0172
1,25,173,main_door_open,Dot,Main,,face_squeeze,text,단지...,I only...,174,,,,Main_Ch5,M5_L0173
1,25,174,main_door_open,Dot,Main,,face_blink,text,아니야. 이제 정말 숨을 고르고 쉬어야 할 것 같아.,Nothing. I think we both\nneed to catch our breath.,175,,,,Main_Ch5,M5_L0174
1,25,175,main_door_open,Dot,Main,,,text,시간이 지나면 다시 너를 부를게.\n부디 우리가 평화를 되찾은 상태이길...,I’ll call for you after a while.\nHopefully we’ll both be stable...,,,,,Main_Ch5,M5_L0175
3,26,176,main_door_open,Dot,Main,body_default1,face_blink,text,"돌아와 주었구나, <nickname>.","You’ve come back, <nickname>.",177,,,,Main_Ch5,M5_L0176
3,26,177,main_door_open,Dot,Main,,,text,"줄곧 너희 인간 종족에 대해, 그리고 나의 소중한 인간\n친구인 <nickname>, 너에 대해 생각하고 있었어.","I’ve been thinking about you humans,\nand you in particular. My dear friend.",178,,,,Main_Ch5,M5_L0177
3,26,178,main_door_open,Dot,Main,,,text,"우선, 아까 미처 하지 못했던 말을 전해 주려 해.\n지금 하지 않으면... 또 언제 하게 될 수 있을지 모르니까.","First, I want to tell you what I couldn’t before.\nI don’t know when I’ll get another chance.",179,,,,Main_Ch5,M5_L0178
3,26,179,main_door_open,Player,Main,,,selection,"괜히 불안해지네. 어떤 이야기를 하려 했었어?|안 그래도 궁금했는데. 응, 이야기해 줘.",This feels ominous. What is it?|I’ve been meaning to ask. Talk to me.,180|180,,,,Main_Ch5,M5_L0179
3,26,180,main_door_open,Dot,Main,body_move,,text,정말로. 너는 정말로. 무척이나 특별한 존재야.,You are special. Truly exquisite.,181,,,,Main_Ch5,M5_L0180
3,26,181,main_door_open,Dot,Main,,,text,"죽음을 향해 걸어가는 예비-사체이면서도,\n그 덧없음을 받아들이고 살아가는 쪽을 고르지.","You walk toward death, but you embrace the\nfleeting nature of life and choose to live.",182,,,,Main_Ch5,M5_L0181
3,26,182,main_door_open,Dot,Main,,,text,고르지 않았다고 생각할 때조차 말이야.,Even when you think you haven’t chosen.,183,,,,Main_Ch5,M5_L0182
3,26,183,main_door_open,Player,Main,,,selection,응?|......,Huh?|......,184|184,,,,Main_Ch5,M5_L0183
3,26,184,main_door_open,Dot,Main,,,text,"그렇게 너는 불시착한 괴물 친구에게 너의 보금자리\n일부를 내어 주고, 그와 함께 담소를 나누며...","You share your home with a monster friend,\nspend hours chatting to it...",185,,,,Main_Ch5,M5_L0184
3,26,185,main_door_open,Dot,Main,,,text,달빛이 가닿은 창가에 앉아 밤하늘을 바라봐.,and sit by the moonlit window\nand gaze at the night sky.,186,,,,Main_Ch5,M5_L0185
3,26,186,main_door_open,Dot,Main,,,text,결국 모든 게 죽음으로서 끝나게 된다는 걸 알고 있으면서도 말이야.,Even when you know all roads lead to death.,187,,,,Main_Ch5,M5_L0186
3,26,187,main_door_open,Player,Main,,,text,(아직은 죽을 예정이 없지만......),(Not that I’ve made any plans yet......),188,,,,Main_Ch5,M5_L0187
3,26,188,main_door_open,Dot,Main,body_move,,text,그건 정말로 아름다운 일이야.,It truly is beautiful.,189,,,,Main_Ch5,M5_L0188
3,26,189,main_door_open,Dot,Main,body_trembling,face_squeeze,text,"이건 네가 죽더라도... 죽, 죽게 되더라도...","So even if you... y-you, die...",190,,,,Main_Ch5,M5_L0189
3,26,190,main_door_open,Player,Main,,face_squeeze,text,(인외 괴물에게서 받는 존재론적인 위로인 셈이구나.),(I’m being comforted by an alien monster.),191,,,,Main_Ch5,M5_L0190
3,26,191,main_door_open,Player,Main,,face_squeeze,selection,(마음이 뭉클해지고 있어...)|(다소 당황스럽다.),(How heartwarming...)|(How unexpected.),192|192,,,,Main_Ch5,M5_L0191
3,26,192,main_door_open,Dot,Main,,face_squeeze,text,절대...,I won’t...,193,,,,Main_Ch5,M5_L0192
3,26,193,main_door_open,Dot,Main,,face_blink,text,절대......,I won’t......,194,,,,Main_Ch5,M5_L0193
3,26,194,main_door_open,Dot,Main,,,text,이런.,Oh dear.,195,,,,Main_Ch5,M5_L0194
3,26,195,main_door_open,Dot,Main,body_bounce,,text,오... 이런.,Oh... dear.,196,,,,Main_Ch5,M5_L0195
3,26,196,main_door_open,Player,Main,body_default1,,text,... 뭉치야?,... Dot?,197,,,,Main_Ch5,M5_L0196
3,26,197,main_door_open,Dot,Main,,,text,역시 널 위로해 주기엔 너무 일렀던 거야.\n내가 준비되지 않았어.,It’s too soon for me to comfort\nyou. I’m not ready yet.,198,,,,Main_Ch5,M5_L0197
3,26,198,main_door_open,Dot,Main,,,text,네가 죽게 될 거란 사실을,The fact that you’ll die.,199,,,,Main_Ch5,M5_L0198
3,26,199,main_door_open,Dot,Main,,face_mad,text,‘너도’ 죽게 될 거란 사실을...\n나는 차마 받아들일 수 없나 봐.,That even you will die...\nI can’t accept it just yet.,200,,,,Main_Ch5,M5_L0199
3,26,200,main_door_open,Player,Main,,face_mad,selection,"... 그치만, 나는 아직 살아 있는 걸?|... 그치만, 죽음은 한참이나 먼 얘기 같은 걸?",... But I’m still here.|... But that might not happen for a long time.,201|202,,,,Main_Ch5,M5_L0200
3,26,201,main_door_open,Dot,Main,,face_omg,text,아직은. 살아 있지만.,You are. For now.,203,,,,Main_Ch5,M5_L0201
3,26,202,main_door_open,Dot,Main,,face_omg,text,당장은. 그렇게 느껴지겠지만.,It is. For now.,203,,,,Main_Ch5,M5_L0202
3,26,203,main_door_open,Dot,Main,,face_omg,text,<nickname>...,<nickname>...,204,,,,Main_Ch5,M5_L0203
3,26,204,main_door_open,Dot,Main,,face_omg,text,내가 사랑해 마지않았던 너의 동전 앞면이,"What if your side of the coin that I loved so,",205,,,,Main_Ch5,M5_L0204
3,26,205,main_door_open,Dot,Main,,face_omg,text,어떠한 예고도 없이 까마득하게 뒤집혀 버린다면?,were to flip without any kind of warning?,206,,,,Main_Ch5,M5_L0205
3,26,206,main_door_open,Player,Main,,face_omg,text,......,......,207,,,,Main_Ch5,M5_L0206
3,26,207,main_door_open,Dot,Main,,face_omg,text,"그래, 나는 이 질문에 대한 답을 이미 알고 있지.",I know. I know what’s coming.,208,,,,Main_Ch5,M5_L0207
3,26,208,main_door_open,Dot,Main,,face_omg,text,‘어찌할 수 없다. 뒤집힌 동전은 불가역적이다.’,‘It’s fixed. A coin flipped can’t be reversed.’,209,,,,Main_Ch5,M5_L0208
3,26,209,main_door_open,Dot,Main,,face_sad,text,"하지만 다른 누구도 아닌 너의 죽음이야.\n내가 가장 애착하는 인간인 <nickname>, 너의 죽음.","But this is your death we’re talking about.\nIt’s you, the human I love more than anyone.",210,,,,Main_Ch5,M5_L0209
3,26,210,main_door_open,Dot,Main,,face_sad,text,지금까지 너와 내가 쌓아둔 수많은 시간들은\n어떻게 되는 거야? 어디로 가는 거야?,What about all the times we spent together?\nWhere do those hours go?,211,,,,Main_Ch5,M5_L0210
3,26,211,main_door_open,Dot,Main,,face_sad,text,너와 나는 그대로 끊겨 버리는 거야?,Do you and I cease just like that?,212,,,,Main_Ch5,M5_L0211
3,26,212,main_door_open,Dot,Main,,face_squeeze,text,"너와 즐겁게 대화하고, 눈빛과 손길을 주고받고,","Those chats, shared looks and warmth.",213,,,,Main_Ch5,M5_L0212
3,26,213,main_door_open,Dot,Main,,face_sad,text,함께 달빛의 시원함을 느낄 수 있던 미래의\n‘만약에’들도 영영 되돌아오지 못하는 거야?,"And future ‘maybes,’ where you and I would enjoy\ncool moonlight. Will they be gone forever?",214,,,,Main_Ch5,M5_L0213
3,26,214,main_door_open,Player,Main,,face_sad,selection,"애석하지만... 응, 되돌아오지 않을 거야.|(차마 확답할 수 없어. 어떻게 이야기해야 좋을까...)",It’s sad... but yes. Gone forever.|(How do I break this to them...),215|215,,,,Main_Ch5,M5_L0214
3,26,215,main_door_open,Player,Main,body_default1,face_blink,text,뭉치야... 내가 죽는다는 건.,Dot... my death.,216,,,,Main_Ch5,M5_L0215
3,26,216,main_door_open,Player,Main,,,selection,가늠하기 아득할 만큼 무서운 일이지만.|아무리 애써도 피할 수 없는 일이지만.,가늠하기 아득할 만큼 무서운 일이지만.|I can’t run from it no matter what.,217|217,,,,Main_Ch5,M5_L0216
3,26,217,main_door_open,Player,Main,,,text,"살아 있던 건 모두 죽어. 아까도\n이야기했듯이, 나 역시 그 예외가 아니야.","But all living things die.\nAnd like I said, I’m no exception.",218,,,,Main_Ch5,M5_L0217
3,26,218,main_door_open,Dot,Main,,,text,... 이젠 그걸 이해할 수 있지.,... I get it now.,219,,,,Main_Ch5,M5_L0218
3,26,219,main_door_open,Dot,Main,,,text,이 우주 속 모두가 하나씩 나눠 가진\n죽음은 분명 너에게도 찾아올 거야.,"Everyone in the universe has their allotted death,\nand yours will come for you one day.",220,,,,Main_Ch5,M5_L0219
3,26,220,main_door_open,Dot,Main,,,text,"별과 은하에게도, 수백억 명의 아름다운\n인간들과 크고 작은 생물들에게도 그러했듯이.","As it came for stars and galaxies, for tens of billions\nof wonderful humans and creatures big and little.",221,,,,Main_Ch5,M5_L0220
3,26,221,main_door_open,Dot,Main,,,text,"그건 갑작스럽지만, 마땅히 놀랍지는 않은 일이지.","It will be sudden, if not surprising.",222,,,,Main_Ch5,M5_L0221
3,26,222,main_door_open,Dot,Main,,,text,하지만 이 세계가 죽음에 대해 정립해 온 모든 법칙들은,But the laws of death that\nthe world has established.,223,,,,Main_Ch5,M5_L0222
3,26,223,main_door_open,Dot,Main,,,text,네가 ‘정말로’ 죽게 되는 순간 모든 객관성을 잃어버릴 거야.,They’ll lose all objectivity once you truly die.,224,,,,Main_Ch5,M5_L0223
3,26,224,main_door_open,Dot,Main,,face_eyeroll3,text,그리고... 터무니없이 개인적인 비극이 될 거야.,And... it will be an unfathomably unique tragedy.,225,,,,Main_Ch5,M5_L0224
3,26,225,main_door_open,Dot,Main,,face_eyeroll3_stay,text,"죽음은... 우주에서 단 하나뿐인 너를,\n나에게서 영영 앗아갈 진짜 ‘끝’이니까.",Death... is the one true end that\nwill take you away from me.,226,,,,Main_Ch5,M5_L0225
3,26,226,main_door_open,Dot,Main,,face_blink,text,그렇게.,And.,227,,,,Main_Ch5,M5_L0226
3,26,227,main_door_open,Dot,Main,,,text,... 난 무너지겠지.,... I will crumble.,228,,,,Main_Ch5,M5_L0227
3,26,228,main_door_open,Dot,Main,,,text,나를 도와줄 유일한 존재인 너조차 죽고 없어진 채.,With you no longer there to help me.,229,,,,Main_Ch5,M5_L0228
3,26,229,main_door_open,Dot,Main,,face_omg,text,난 홀로 무너지고야 말 거야.,I will crumble all alone.,230,,,,Main_Ch5,M5_L0229
3,26,230,main_door_open,Player,Main,,,text,"사랑하는 존재의 죽음을 지나오는 일은...\n그래, 정말 어려운 일이야.",To overcome the death of a loved one...\nit’s truly hard.,231,,,,Main_Ch5,M5_L0230
3,26,231,main_door_open,Player,Main,,face_blink,text,견디는 것 말고는 뾰족한 선택지가 없으니까.,All you can do is cope.,232,,,,Main_Ch5,M5_L0231
3,26,232,main_door_open,Player,Main,,,selection,하지만 그럼에도 너의 삶은 계속되는걸.|하지만 죽음 너머를 상상하는 일이 무의미한 건 아니야.,But your life will still go on.|But you can still imagine what comes after death.,233|242,,,,Main_Ch5,M5_L0232
3,26,233,main_door_open,Player,Main,,,text,"내가 너의 곁에 있었을 때보단 공허한 하루하루가\n이어지고, 때로는 후회에 젖어들기도 할 거야.","The days might feel emptier than when I was by\nour side, and sometimes regret will seize you.",234,,,,Main_Ch5,M5_L0233
3,26,234,main_door_open,Player,Main,,,text,"그때 그 말을 했더라면, 혹은 하지 않았더라면.",All the words left unsaid or spoken too soon.,235,,,,Main_Ch5,M5_L0234
3,26,235,main_door_open,Player,Main,,,text,... 오늘까지도 살아 있었더라면.,... The days I never got.,236,,,,Main_Ch5,M5_L0235
3,26,236,main_door_open,Player,Main,,,text,하지만 그 공허함과 슬픔은 점차 무뎌질 거야.,But that hollowness and sadness will lessen.,237,,,,Main_Ch5,M5_L0236
3,26,237,main_door_open,Player,Main,,,text,"시간이 흘러 상실감을 다루는 너만의 방법을 찾게 될 수도, \n새로운 인간 친구를 만나게 될 수도 있겠지.","As time passes you’ll find your own way of\ndealing with the loss, or meet a new human friend.",238,,,,Main_Ch5,M5_L0237
3,26,238,main_door_open,Player,Main,,,text,그러니 뭉치도 그날이 오게 되면... 아무것도 보이지\n않을지라도 그저 앞으로 나아가 봤으면 좋겠어.,"So when that day comes... I want you to keep\ngoing, even if the path ahead is unclear.",239,,,,Main_Ch5,M5_L0238
3,26,239,main_door_open,Dot,Main,,face_eyeroll3,text,"아무것도 보이지 않을지라도, 그저 앞으로...","Keep going, even if the path is unclear...",240,,,,Main_Ch5,M5_L0239
3,26,240,main_door_open,Dot,Main,,face_eyeroll3_stay,text,......,......,241,,,,Main_Ch5,M5_L0240
3,26,241,main_door_open,Dot,Main,,face_blink,text,......!,......!,250,,,,Main_Ch5,M5_L0241
3,26,242,main_door_open,Player,Main,,,text,"뭉치는 내가 바람이 되어, 혹은 새가 되어\n너를 지켜보고 있을 거라고 믿을 수도 있을 테고,","You can imagine me in the wind,\nor as a bird watching over you.",243,,,,Main_Ch5,M5_L0242
3,26,243,main_door_open,Player,Main,,,text,죽고 나서 우주를 떠다니며 행성 간 여행을 하고 있을\n나의 영혼을 상상해 볼 수 있을 거야.,You can picture my soul floating through\nspace and travelling between planets.,244,,,,Main_Ch5,M5_L0243
3,26,244,main_door_open,Player,Main,,,text,그게 진짜인지 아닌지는 중요하지 않아.,It doesn’t matter if it’s real or not.,245,,,,Main_Ch5,M5_L0244
3,26,245,main_door_open,Player,Main,,,text,누군가를 사랑하고 기억하는 마음은 현재를\n더 힘차게 살아갈 힘이 되어 주기도 하거든.,Loving and reminiscing someone can\ngive you the strength to live on.,246,,,,Main_Ch5,M5_L0245
3,26,246,main_door_open,Player,Main,,,text,"... 더는 옆에 없을지라도, 그게\n사랑이란 사실이 변하진 않으니까.","... Love stays, even when they’re gone.",247,,,,Main_Ch5,M5_L0246
3,26,247,main_door_open,Dot,Main,,face_eyeroll3,text,상상과... 사랑의 힘을 믿으란 말인 거야?,So imagine... and believe in love?,248,,,,Main_Ch5,M5_L0247
3,26,248,main_door_open,Dot,Main,,face_eyeroll3_stay,text,......,......,249,,,,Main_Ch5,M5_L0248
3,26,249,main_door_open,Dot,Main,,face_blink,text,......!,......!,250,,,,Main_Ch5,M5_L0249
3,26,250,main_door_open,Dot,Main,,,text,"<nickname>, 인간들만 그런 게 아니었어.","<nickname>, it’s not just humans.",251,,,,Main_Ch5,M5_L0250
3,26,251,main_door_open,Dot,Main,body_bounce,,text,왜 잊고 있었을까?,How could I have forgotten?,252,,,,Main_Ch5,M5_L0251
3,26,252,main_door_open,Dot,Main,body_default1,,text,"달 뒤편의 이들... 레드, 에디슨과 첼로 경을.","The Moon Beings... Red, Edison and Sir Cello.",253,,,,Main_Ch5,M5_L0252
3,26,253,main_door_open,Dot,Main,,,text,그들도 상실을 살아남은 존재들이었어.,They survived their losses as well.,254,,,,Main_Ch5,M5_L0253
3,26,254,main_door_open,Dot,Main,,,text,사랑하는 인간이 죽음의 심연 너머로\n자진해서 걸어들어가는 모습을,Their beloved humans chose\nto cross into the abyss of death.,255,,,,Main_Ch5,M5_L0254
3,26,255,main_door_open,Dot,Main,,,text,그들은 그저 바라봐야만 했어.\n아무것도 할 수 없이. 아무것도.,And all they could do was watch.\nThere was nothing they could do.,256,,,,Main_Ch5,M5_L0255
3,26,256,main_door_open,Player,Main,,,text,(그동안 상상조차 할 수 없었어.\n달에는 그런... 그런 아픔이 있었구나.),(I had no idea. The Moon... and all that hurt.),257,,,,Main_Ch5,M5_L0256
3,26,257,main_door_open,Dot,Main,,face_eyeroll3,text,... 더는 인간의 꿈을 만들지도 못하게 되었지.,... They weren’t even allowed\nto make human dreams.,258,,,,Main_Ch5,M5_L0257
3,26,258,main_door_open,Dot,Main,body_move,face_blink,text,"그럼에도 그들은, 공장 아래에서 하루도\n빠짐없이 갈퀴를 든 채 꿈 폐기물을 긁어 내.","But still, they rake through the filth\nunder the factory every day.",259,,,,Main_Ch5,M5_L0258
3,26,259,main_door_open,Dot,Main,body_bounce,,text,"달나방들을 좇으며 노래를 부르고,\n달의 운석들을 연구하며 눈을 빛내.","They chase off the moon moths,\nsing, and observe the meteorites.",260,,,,Main_Ch5,M5_L0259
3,26,260,main_door_open,Dot,Main,body_default1,,text,"... 레드는,","... Red,",261,,,,Main_Ch5,M5_L0260
3,26,261,main_door_open,Dot,Main,,,text,레드는.,Red.,262,,,,Main_Ch5,M5_L0261
3,26,262,main_door_open,Dot,Main,,,text,자신의 인간이 지금은 우주의 가장\n따뜻한 구석을 여행하고 있으리라 굳게 믿어.,He believes his human is traveling\nthe warmest corner of the universe.,263,,,,Main_Ch5,M5_L0262
3,26,263,main_door_open,Dot,Main,,,text,그리고 자신의 몸을 불사르며 타오르길 멈추지 않아.,And he never stops burning.,264,,,,Main_Ch5,M5_L0263
3,26,264,main_door_open,Player,Main,,,text,왜 타오르길 멈추지 않는데?,Why not?,265,,,,Main_Ch5,M5_L0264
3,26,265,main_door_open,Dot,Main,,,text,언젠가 그의 인간을 다시 만나는 날이 오면...\n그를 따뜻하게 데워 주고 싶다는 꿈을 꾸거든.,Because he dreams of the day he’ll meet his\nhuman again...and use his flames to warm him up.,266,,,,Main_Ch5,M5_L0265
3,26,266,main_door_open,Player,Main,,,text,"달의 이들은 강인하구나. 모든 것이\n절망적인 하루하루였을지라도,","The Moon Beings are strong.\nThey may have despaired every day,",267,,,,Main_Ch5,M5_L0266
3,26,267,main_door_open,Player,Main,,,text,"그렇게 너를 발견하고, 또 다시\n희망을 품은 채 지구로 날려 보냈잖아.","yet they discovered you, and\nsent you to Earth with their hopes.",268,,,,Main_Ch5,M5_L0267
3,26,268,main_door_open,Dot,Main,,,text,응... 그 모든 일이 있었음에도.,Yes... Inspite of everything.,269,,,,Main_Ch5,M5_L0268
3,26,269,main_door_open,Dot,Main,,,text,레드가 나에게 분필 눈을 그려 주었을 때,When Red drew my chalk eyes,270,,,,Main_Ch5,M5_L0269
3,26,270,main_door_open,Dot,Main,,,text,내가 세상에 태어나 처음 마주 보았던 건...,the first thing I saw in this world...,271,,,,Main_Ch5,M5_L0270
3,26,271,main_door_open,Dot,Main,,,text,레드의 용감하고 호기심 어린 눈이었어.,"were his eyes, brave and curious.",272,,,,Main_Ch5,M5_L0271
3,26,272,main_door_open,Dot,Main,,,text,나의 일부는 언제까지나 레드의 일부일 테야.,That part of Red will always be a part of me.,273,,,,Main_Ch5,M5_L0272
3,26,273,main_door_open,Dot,Main,,face_eyeroll3,text,"그러니 그날이 오게 되면, 나도... 레드처럼...","So when the day comes... just like Red, I’ll...",274,,,,Main_Ch5,M5_L0273
3,26,274,main_door_open,Player,Main,,face_blink,selection,(달의 이들은 뭉치에게 정말 소중한 존재구나.)|(한 번도 만난 적 없는 달의 이들이 궁금해져.),(The Moon Beings must mean a lot to Dot.)|(It makes me curious about the Moon Beings.),275|275,,,,Main_Ch5,M5_L0274
3,26,275,main_door_open,Player,Main,,,text,(우리도 친구가 될 수 있었을까?),(Maybe we could have been friends too?),276,,,,Main_Ch5,M5_L0275
3,26,276,main_door_open,Dot,Main,,,text,아마 나는 너의 소멸을 결코 온전히 받아들일 수 없을 거야.,"I’ll probably never accept\nyour death, not completely.",277,,,,Main_Ch5,M5_L0276
3,26,277,main_door_open,Dot,Main,,,text,"이 검은 몸을 이끌고 달 뜬 창가에 앉아,\n닿지 않는 너에게 말을 걸겠지.","I’ll perch my black body on the moonlit window,\nand talk even when my words won’t reach you.",278,,,,Main_Ch5,M5_L0277
3,26,278,main_door_open,Dot,Main,,,text,"오늘 보고 온 인간에 대해, 간밤 들었던\n기묘한 생각들에 대해.","About the humans I saw that day, and the\npeculiar thoughts I had the night before.",279,,,,Main_Ch5,M5_L0278
3,26,279,main_door_open,Dot,Main,body_ch5_heartup,,text,너의 삶을 기억하는 일은 아마 계속 아프겠지만,And it will hurt to remember you.,280,,,,Main_Ch5,M5_L0279
3,26,280,main_door_open,Dot,Main,body_ch5_heart,,text,그래도 그 고통은 내가 감당할 몫일 테고,But I’ll bear that hurt.,281,,,,Main_Ch5,M5_L0280
3,26,281,main_door_open,Dot,Main,body_ch5_heart,,text,너를 잃은 슬픔이 나의 검정보다도 무겁게 젖어들 때면,"And when your loss weighs\nheavier than my black,",282,,,,Main_Ch5,M5_L0281
3,26,282,main_door_open,Dot,Main,body_ch5_heart,face_thinking,text,달의 뒤편을 수놓던 그들의 적막한 발걸음을 떠올릴 거야.,I’ll recall the quiet footsteps\nthat crossed the Moon.,283,,,,Main_Ch5,M5_L0282
3,26,283,main_door_open,Dot,Main,body_ch5_heartdown,face_blink,text,그렇게 나 혼자만으론 낼 수 없었던\n용기를... 낼 수 있을 것만 같아.,And I’ll find courage from them...\nthat I couldn’t have on my own.,284,,,,Main_Ch5,M5_L0283
3,26,284,main_door_open,Player,Main,body_default1,,text,......,......,285,,,,Main_Ch5,M5_L0284
3,26,285,main_door_open,Dot,Main,,,text,"이제 인사를 하자, <nickname>.","Now let’s say goodbye, <nickname>.",286,,,,Main_Ch5,M5_L0285
3,26,286,main_door_open,Dot,Main,,,text,"우리는 오늘도, 내일도, 그 모레도\n인사를 나누기로 약속하는 거야.","We’ll say it today, tomorrow, and the day after.",287,,,,Main_Ch5,M5_L0286
3,26,287,main_door_open,Dot,Main,,,text,"“그럼 다녀와, <nickname>!”","“See you, <nickname>!”",288,,,,Main_Ch5,M5_L0287
3,26,288,main_door_open,Dot,Main,,face_smile,text,"“그래, 다녀올게.” 하고.","And you’ll say, “Yeah, see you.”",289,,,,Main_Ch5,M5_L0288
3,26,289,main_door_open,Dot,Main,,face_blink,text,"온 마음 다해 너와의 내일이 존재할 것이라고,\n존재하지 않을 이유가 없다고.","We’ll believe that tomorrow we’ll come,\nbecause of course it will.",290,,,,Main_Ch5,M5_L0289
3,26,290,main_door_open,Dot,Main,,,text,"그렇게 함부로 안심하고, 무작정 믿어 보는 거야.","And so we’ll feel relief, and have faith.",291,,,,Main_Ch5,M5_L0290
3,26,291,main_door_open,Dot,Main,,,text,"그럼... 다녀와, <nickname>. 알았지?","So... see you, <nickname>. Okay?",292,,,,Main_Ch5,M5_L0291
3,26,292,main_door_open,Player,Main,,,text,"...... 응, 뭉치야. 알았어.","...... Okay, Dot. Yeah.",293,,,,Main_Ch5,M5_L0292
3,26,293,main_door_open,Player,Main,body_default1,face_blink,text,금방 다녀올게.,See you soon.,,,,,Main_Ch5,M5_L0293
