Key,English (United States)(en-US),Korean (South Korea)(ko-KR)
M12_L0222,(Those who don’t look away from the dark.\nThose who gaze within and beyond the self.),(어둠으로부터 눈 돌리지 않는 자들. 내면과\n세계의 혼란을 낱낱이 그대로 바라보려는 자들.)
M12_L0223,(Yes. I don’t want to live with only one eye open.)|(I don’t want to. But I have to admit that it’s braver.),"(그래, 나 역시 한쪽 눈만 뜨고 살고 싶진 않아.)|(여전히 굳이 싶어. 하지만 용감하다는 건 부정할 수 없다.)"
M12_L0224,"That’s brave of you, Dot. You’ve really grown.|You’re on your way to becoming a philosopher...","용감하다. 뭉치, 정말 강해졌구나.|이러다 뭉치가 아주 유명한 철학자가 되면 어쩌지..."
M12_L0225,"No, I won’t. I’ll die as a dream.",그럴 일은 없을 거야. 난 꿈이 되어 죽을 테니까.
M12_L0226,"Well... yes.|Oh, Dot... Don’t say that.",응... 그렇지.|뭉치야... 그런 말은 하지 마.
M12_L0227,"But above all, I’m glad I can share it with you.","... 헤헤, 하지만 무엇보다,\n너와 대화할 수 있다는 사실이 좋아."
M12_L0228,"Sharing my doubts with you always helped flesh\nout my thoughts, and took me closer to ‘growth’.","너와 고민을 나누면 늘 사고가 심화되는 감각을\n느꼈고, 그 확장을 통해 ‘성장’에 가까워졌어."
M12_L0229,And our hearts have grown fonder. We’ve\npeered into each other’s dark corners.,우리의 마음도 더욱 깊어졌겠지.\n서로의 암흑까지 들춰 본 친구가 된 거야.
M12_L0230,"Yes, Dot. I’m glad I could\nhave been here for yours.","응, 뭉치, 너의 암흑을 토닥여 줄 수 있어 기뻤어."
M12_L0231,And mine too... was consoled\nwithout even knowing it.,그리고 나의 암흑 역시... 모르는\n새에 위로받을 때가 많았지.
M12_L0232,"Yes. All the pain, the loss, and questions\nthat burrowed into the gaps of the Dark.","응. 고통이, 결핍이, 암흑 사이사이를\n파고들던 수많은 질문들이."
M12_L0233,"They all merged into a single possibility,\nthrough the act of pondering.",고민의 행위로 하나의 가능성이 된 거야.
M12_L0234,And it shaped our relationship.,그것은 너와의 관계를 결국 안전하게 빚어 냈어.
M12_L0235,"It helped me bear the past,\nand guided me to the future.","내가 과거의 것을 견딜 수 있게, 그렇게\n미래로 나아갈 수 있게 만들어 줬어."
M12_L0236,"The Dark is a place that reminds me of what\ntruly matters and deserves pondering,","암흑은 내가 정말 고민해야 할\n중요한 생각을 일깨워 주는,"
M12_L0237,perhaps one that is owed my thanks.,어쩌면 고마운 장소인지도 몰라.
M12_L0238,I’ve never thought about whether\nto dive into the dark until now...,암흑으로 파고들어야 해? 라는\n생각을 이전에는 해 본 적이 없어...
M12_L0239,If the Dark has made such questions for us.,암흑이 우리에게 그런 중요한 질문을 만들어 준 걸까.
M12_L0240,Will looking into the Dark take me closer to myself?|What do I do after leaping into the Dark?,"암흑을 들여다보면 자기에게로 가까워질 수 있을까?|용기 있게 암흑에 뛰어든 후, 그 후에 난 뭘 해야 하지?"
M12_L0241,The Dark has done its part\nby building on the questions.,질문을 만들어 준 것에서 암흑의 역할은 끝난 거야.
M12_L0242,All that is left is to come to a decision.,이제 생각하면 돼.
M12_L0243,To open your eyes.,눈을 뜨겠다고.
M12_L0244,To face the pain and struggle\nof the fog head on.,괴롭고 어려운 안개의 감각들을\n있는 그대로 직시하겠다고.
M12_L0245,"And when you make up your\nmind and truly open your eyes,",결심하고 난 후에 정말로 ‘눈을 뜨면’
M12_L0246,the Dark is no longer scary.,암흑은 더 이상 두렵지 않은 거야.
M12_L0247,"Only then will I be able to fall in\nline with it, and offer it my gratitude...","그러면 기꺼이 암흑과 나란히 서서,\n고마웠다고 말해 줄 수 있을 것 같아..."
