Key,English (United States)(en-US),Korean (South Korea)(ko-KR)
M5_L0255,And all they could do was watch.\nThere was nothing they could do.,그들은 그저 바라봐야만 했어.\n아무것도 할 수 없이. 아무것도.
M5_L0256,(I had no idea. The Moon... and all that hurt.),(그동안 상상조차 할 수 없었어.\n달에는 그런... 그런 아픔이 있었구나.)
M5_L0257,... They weren’t even allowed\nto make human dreams.,... 더는 인간의 꿈을 만들지도 못하게 되었지.
M5_L0258,"But still, they rake through the filth\nunder the factory every day.","그럼에도 그들은, 공장 아래에서 하루도\n빠짐없이 갈퀴를 든 채 꿈 폐기물을 긁어 내."
M5_L0259,"They chase off the moon moths,\nsing, and observe the meteorites.","달나방들을 좇으며 노래를 부르고,\n달의 운석들을 연구하며 눈을 빛내."
M5_L0260,"... Red,","... 레드는,"
M5_L0261,Red.,레드는.
M5_L0262,He believes his human is traveling\nthe warmest corner of the universe.,자신의 인간이 지금은 우주의 가장\n따뜻한 구석을 여행하고 있으리라 굳게 믿어.
M5_L0263,And he never stops burning.,그리고 자신의 몸을 불사르며 타오르길 멈추지 않아.
M5_L0264,Why not?,왜 타오르길 멈추지 않는데?
M5_L0265,Because he dreams of the day he’ll meet his\nhuman again...and use his flames to warm him up.,언젠가 그의 인간을 다시 만나는 날이 오면...\n그를 따뜻하게 데워 주고 싶다는 꿈을 꾸거든.
M5_L0266,"The Moon Beings are strong.\nThey may have despaired every day,","달의 이들은 강인하구나. 모든 것이\n절망적인 하루하루였을지라도,"
M5_L0267,"yet they discovered you, and\nsent you to Earth with their hopes.","그렇게 너를 발견하고, 또 다시\n희망을 품은 채 지구로 날려 보냈잖아."
M5_L0268,Yes... Inspite of everything.,응... 그 모든 일이 있었음에도.
M5_L0269,When Red drew my chalk eyes,레드가 나에게 분필 눈을 그려 주었을 때
M5_L0270,the first thing I saw in this world...,내가 세상에 태어나 처음 마주 보았던 건...
M5_L0271,"were his eyes, brave and curious.",레드의 용감하고 호기심 어린 눈이었어.
M5_L0272,That part of Red will always be a part of me.,나의 일부는 언제까지나 레드의 일부일 테야.
M5_L0273,"So when the day comes... just like Red, I’ll...","그러니 그날이 오게 되면, 나도... 레드처럼..."
M5_L0274,(The Moon Beings must mean a lot to Dot.)|(It makes me curious about the Moon Beings.),(달의 이들은 뭉치에게 정말 소중한 존재구나.)|(한 번도 만난 적 없는 달의 이들이 궁금해져.)
M5_L0275,(Maybe we could have been friends too?),(우리도 친구가 될 수 있었을까?)
M5_L0276,"I’ll probably never accept\nyour death, not completely.",아마 나는 너의 소멸을 결코 온전히 받아들일 수 없을 거야.
M5_L0277,"I’ll perch my black body on the moonlit window,\nand talk even when my words won’t reach you.","이 검은 몸을 이끌고 달 뜬 창가에 앉아,\n닿지 않는 너에게 말을 걸겠지."
M5_L0278,"About the humans I saw that day, and the\npeculiar thoughts I had the night before.","오늘 보고 온 인간에 대해, 간밤 들었던\n기묘한 생각들에 대해."
M5_L0279,And it will hurt to remember you.,너의 삶을 기억하는 일은 아마 계속 아프겠지만
M5_L0280,But I’ll bear that hurt.,그래도 그 고통은 내가 감당할 몫일 테고
M5_L0281,"And when your loss weighs\nheavier than my black,",너를 잃은 슬픔이 나의 검정보다도 무겁게 젖어들 때면
M5_L0282,I’ll recall the quiet footsteps\nthat crossed the Moon.,달의 뒤편을 수놓던 그들의 적막한 발걸음을 떠올릴 거야.
M5_L0283,And I’ll find courage from them...\nthat I couldn’t have on my own.,그렇게 나 혼자만으론 낼 수 없었던\n용기를... 낼 수 있을 것만 같아.
M5_L0284,......,......
M5_L0285,"Now let’s say goodbye, <nickname>.","이제 인사를 하자, <nickname>."
M5_L0286,"We’ll say it today, tomorrow, and the day after.","우리는 오늘도, 내일도, 그 모레도\n인사를 나누기로 약속하는 거야."
M5_L0287,"“See you, <nickname>!”","“그럼 다녀와, <nickname>!”"
M5_L0288,"And you’ll say, “Yeah, see you.”","“그래, 다녀올게.” 하고."
M5_L0289,"We’ll believe that tomorrow we’ll come,\nbecause of course it will.","온 마음 다해 너와의 내일이 존재할 것이라고,\n존재하지 않을 이유가 없다고."
M5_L0290,"And so we’ll feel relief, and have faith.","그렇게 함부로 안심하고, 무작정 믿어 보는 거야."
M5_L0291,"So... see you, <nickname>. Okay?","그럼... 다녀와, <nickname>. 알았지?"
M5_L0292,"...... Okay, Dot. Yeah.","...... 응, 뭉치야. 알았어."
M5_L0293,See you soon.,금방 다녀올게.
